worked,income,threepluskids,educ,boy1st,boy2nd,black,hisp,othrace,age,agefirstbirth
0,0,0,12,1,1,0,0,0,30,22
1,9876.6113,0,12,0,0,0,0,0,30,19
1,535.28925,0,14,1,1,0,0,0,28,22
1,5153.4712,0,12,0,1,0,0,0,31,22
1,21002.23,0,4,0,1,0,1,0,32,23
0,0,0,12,0,1,0,0,0,28,20
0,0,0,13,0,1,0,0,0,27,22
1,0,1,14,1,1,0,0,0,35,27
1,25116.611,0,12,0,1,0,1,0,26,18
1,58797.852,0,14,1,1,0,0,0,31,22
0,0,1,10,0,1,0,0,0,26,22
0,0,1,11,1,1,1,0,0,30,16
1,4208.8428,1,11,1,1,0,0,0,35,18
1,0,0,12,0,1,0,0,0,27,23
0,0,0,12,1,1,0,0,0,35,22
1,10926.198,1,12,1,1,0,0,0,29,21
1,0,1,14,1,1,0,0,0,32,24
1,21002.23,0,12,0,0,0,0,0,26,20
1,16572.975,0,12,0,0,0,0,0,29,18
1,4607.686,0,12,1,0,0,0,0,30,22
1,4544.7109,0,14,0,0,0,0,0,35,22
0,0,1,13,1,1,0,0,1,31,22
1,4208.8428,1,12,0,1,0,0,0,28,18
0,0,0,14,0,0,0,0,0,34,23
1,22219.752,0,12,1,1,0,0,0,26,18
0,0,1,13,0,0,0,0,0,26,21
0,0,0,15,1,1,0,0,0,32,23
0,0,0,10,0,1,0,0,0,22,17
1,1689.8347,1,12,1,0,0,0,0,31,20
0,0,0,12,1,0,0,0,0,29,23
1,3789.0083,0,16,0,0,0,0,0,31,25
0,0,1,14,1,0,0,0,0,27,20
1,5048.5122,0,12,0,0,0,1,0,31,20
1,472.31406,0,12,0,1,0,0,0,32,18
0,0,0,12,0,1,0,0,0,35,18
1,10506.363,1,12,1,1,0,0,0,32,21
1,1060.0826,0,14,0,0,0,0,0,35,20
0,0,0,12,1,1,0,0,0,30,20
1,10296.446,1,12,0,0,0,0,0,31,21
0,0,1,12,0,0,0,0,1,31,25
1,12605.537,0,15,1,1,0,0,0,28,23
1,16803.885,1,12,0,0,0,0,0,35,18
1,17013.801,0,12,1,0,0,0,0,33,15
1,1270,0,13,1,0,0,0,0,34,20
0,0,1,12,0,0,0,0,1,29,22
0,0,0,12,0,1,0,0,0,29,20
1,7357.6035,0,12,1,1,0,0,0,26,21
0,0,0,10,0,1,0,0,0,32,18
0,0,1,12,0,1,0,0,0,25,19
0,0,0,13,1,1,0,0,0,32,24
1,10506.363,0,12,1,1,0,0,0,24,18
0,0,1,13,1,0,0,0,1,28,19
1,16803.885,1,14,1,1,0,0,0,35,21
1,10716.281,1,14,0,1,0,0,0,35,20
1,18903.059,0,10,1,0,0,0,0,31,17
0,0,0,12,1,0,0,0,0,32,22
0,0,1,12,1,1,0,0,0,34,20
0,0,1,13,1,1,0,0,0,31,20
1,1270,0,12,1,1,0,0,0,24,16
1,21002.23,0,14,0,1,0,0,0,27,19
1,8407.1904,1,12,1,0,0,0,0,30,19
1,325.37189,0,14,1,1,0,0,0,31,24
0,0,0,16,1,0,0,0,0,33,25
0,0,0,12,1,0,0,0,0,33,24
1,2109.6694,0,17,1,1,0,0,0,35,23
1,5258.4297,0,13,0,1,0,0,0,27,19
0,0,0,12,1,0,0,0,0,25,18
0,0,0,14,1,0,0,0,0,30,23
1,25137.604,1,12,0,0,0,0,0,34,22
1,9876.6113,0,11,1,0,0,0,0,28,17
0,0,1,13,0,1,0,0,0,33,21
1,6308.0166,1,9,0,1,0,0,0,27,16
0,0,1,14,0,1,0,0,0,29,20
0,0,1,12,1,1,0,0,0,24,19
1,10506.363,0,15,1,1,0,0,0,33,21
1,1899.7521,0,12,0,0,0,0,0,31,19
0,0,1,12,0,1,0,0,0,31,19
1,955.12396,0,16,1,1,0,0,0,34,28
1,430.33057,0,10,0,1,0,0,1,22,15
1,4208.8428,0,12,0,1,0,0,0,25,20
0,0,0,12,0,1,0,0,0,25,19
0,0,1,12,1,1,0,0,0,25,19
1,9246.8594,1,12,0,1,0,0,0,35,22
1,16803.885,1,10,1,0,0,0,0,32,20
1,1710.8264,0,13,0,0,0,0,0,35,19
1,430.33057,0,12,1,1,0,0,0,28,18
1,430.33057,0,12,0,1,0,0,0,24,20
1,4838.5952,0,12,0,1,0,0,0,32,16
0,0,1,12,1,1,0,0,0,33,19
1,8407.1904,0,12,1,0,0,0,0,32,25
0,0,1,12,0,0,0,0,0,29,19
0,0,1,9,1,0,0,0,0,34,18
1,12605.537,1,13,0,0,0,0,0,32,21
0,0,0,13,1,0,0,0,0,26,20
1,25200.578,1,12,0,1,0,0,0,35,19
1,829.17358,0,10,1,0,0,0,0,33,20
1,12605.537,1,12,1,0,0,0,0,31,23
0,0,1,15,1,0,0,0,0,33,25
0,430.33057,1,12,0,1,0,0,0,35,24
0,0,0,10,1,0,0,0,0,25,17
0,0,0,12,0,1,0,0,0,32,23
1,7987.3555,0,12,0,0,0,0,0,33,23
0,0,0,12,1,1,0,0,0,25,21
1,10506.363,0,12,0,0,0,0,0,26,17
0,0,1,12,1,1,0,0,0,27,20
0,0,0,12,1,0,0,0,0,30,18
0,0,0,12,0,1,0,0,0,34,22
0,0,1,12,1,1,0,0,0,29,19
1,12605.537,0,13,0,1,0,0,0,33,26
1,6308.0166,0,12,1,0,0,0,0,26,18
1,5048.5122,1,13,1,0,0,0,0,33,18
1,11513.967,0,12,0,1,0,0,0,31,19
1,2109.6694,0,17,1,1,0,0,0,33,22
1,8407.1904,0,13,0,0,0,0,0,26,18
1,5468.3472,1,12,1,1,0,0,0,33,21
1,6308.0166,0,15,1,0,0,0,0,27,22
1,892.14874,0,12,1,1,0,0,0,27,20
0,0,1,12,1,1,0,0,0,35,26
1,3579.0908,0,18,0,0,0,0,0,30,24
0,0,1,12,1,1,0,0,0,31,16
1,5258.4297,0,13,1,1,0,0,0,34,21
0,0,1,13,1,0,0,0,0,25,19
0,0,0,12,0,0,0,0,0,24,20
0,0,0,12,0,1,0,0,0,34,19
0,0,0,10,1,0,0,0,0,34,20
1,3159.2561,0,12,1,0,0,0,0,29,19
1,13256.281,1,10,1,1,0,0,0,32,16
1,21002.23,0,12,1,1,0,0,0,34,29
1,4208.8428,0,12,0,1,0,0,0,27,20
1,6308.0166,0,13,0,0,0,0,0,32,25
0,0,0,15,1,1,0,0,0,33,23
1,1689.8347,1,10,1,0,0,0,0,32,19
1,10863.223,0,12,0,1,0,0,0,26,16
1,4418.7603,1,12,0,0,0,0,0,30,19
1,11094.132,0,11,1,0,0,0,0,27,20
0,0,0,13,0,1,0,0,0,33,23
1,3789.0083,1,10,1,1,0,0,0,33,16
0,0,1,9,1,1,0,0,1,24,16
1,4838.5952,0,12,1,0,0,0,0,26,17
1,4208.8428,0,18,1,0,0,0,0,32,25
1,16803.885,0,11,1,1,0,1,0,21,16
0,0,0,8,1,1,0,0,0,35,21
0,0,1,12,0,0,0,0,0,28,23
1,2529.5042,0,12,1,1,0,0,1,29,23
1,5132.4795,0,12,1,0,0,0,0,33,22
1,1270,1,1,0,1,0,1,0,21,18
0,0,0,14,0,1,0,0,0,31,23
0,0,1,0,1,0,0,0,0,27,21
1,8407.1904,0,13,1,1,0,0,0,28,19
1,16803.885,0,17,1,1,0,0,0,30,24
1,1060.0826,0,12,1,1,0,0,0,33,20
1,9456.7773,0,2,1,1,0,1,0,24,19
1,9246.8594,1,12,0,0,0,0,0,35,20
1,21002.23,1,13,0,0,0,0,0,34,21
0,0,1,14,1,1,0,0,0,34,22
1,20162.563,0,12,1,1,0,0,0,28,22
1,16803.885,1,12,0,1,0,0,0,32,19
1,35696.445,1,13,1,0,0,0,0,33,21
0,0,0,13,0,0,0,0,0,24,21
0,0,1,12,0,1,0,0,0,30,21
0,0,1,12,0,0,0,0,0,23,17
0,0,1,12,1,1,0,0,0,21,17
1,28475.289,0,18,1,0,0,0,0,32,28
0,0,0,12,0,1,0,0,0,27,21
1,871.15704,1,8,1,1,0,0,0,25,15
1,4208.8428,0,12,1,0,0,0,0,35,19
1,4838.5952,0,9,1,1,0,0,0,30,25
1,7651.4878,0,12,0,1,0,0,0,32,24
0,0,0,6,1,1,0,1,0,24,17
1,8407.1904,1,8,1,1,0,1,0,34,23
1,3789.0083,1,9,1,0,0,0,0,33,22
1,10086.529,0,12,1,0,0,0,1,22,19
1,31498.1,1,12,1,1,0,0,0,33,18
1,2529.5042,0,16,1,0,0,0,0,29,23
1,4208.8428,0,12,1,1,0,0,0,35,22
1,850.16528,1,12,1,1,0,0,1,28,19
1,13655.124,0,12,1,0,0,0,0,27,20
0,0,0,12,1,0,0,0,1,23,19
0,0,0,14,1,0,0,0,0,32,25
1,3789.0083,1,14,1,1,0,0,1,25,20
1,6727.8511,0,12,0,1,0,0,0,30,20
0,0,0,11,0,0,0,0,1,30,17
1,29398.926,1,12,1,1,0,1,0,34,22
1,8407.1904,0,12,0,1,0,0,0,30,26
1,7147.686,1,12,1,0,0,0,0,29,20
1,325.37189,1,11,1,0,0,0,0,24,18
1,4208.8428,1,9,0,1,0,0,0,32,17
1,7777.438,0,12,1,0,0,0,0,30,19
0,0,0,12,1,1,0,1,0,32,23
0,0,1,12,0,0,0,0,0,34,24
1,6308.0166,1,14,0,1,0,0,0,35,22
0,0,0,13,0,0,0,0,0,30,22
1,2109.6694,0,12,1,0,0,0,0,30,20
1,3579.0908,0,15,1,0,0,0,0,32,27
0,0,1,10,0,0,0,1,0,25,18
1,8470.165,1,12,1,0,0,0,0,32,18
1,23101.404,0,18,1,0,0,0,0,30,20
0,0,1,13,0,1,0,0,0,34,21
0,0,0,12,1,1,0,1,0,24,17
1,20750.33,0,14,1,0,0,0,0,35,22
1,1353.9669,0,13,0,1,0,0,0,30,20
1,1270,0,12,0,1,0,1,0,22,16
1,11031.157,1,9,0,0,0,0,1,30,19
1,1060.0826,0,11,1,1,0,0,0,26,20
0,0,0,12,1,1,0,1,0,34,17
1,1773.8016,1,8,0,0,0,1,0,34,17
1,12605.537,1,12,1,1,0,1,0,31,17
1,13592.148,1,12,0,1,0,0,0,31,19
0,0,1,16,0,0,0,0,0,31,25
1,16803.885,0,14,1,1,0,0,0,28,20
1,1270,0,16,0,0,0,0,0,35,21
1,8407.1904,0,12,1,0,0,1,0,27,21
1,9876.6113,1,12,1,0,0,1,0,29,20
1,850.16528,0,10,0,0,0,0,0,24,18
0,0,0,12,1,1,0,0,0,35,23
0,5258.4297,1,12,1,0,0,0,0,29,21
1,12605.537,1,13,0,0,0,0,0,33,22
1,430.33057,1,8,0,0,0,1,0,28,19
0,0,0,12,1,1,0,0,0,35,22
0,0,0,11,0,1,0,1,0,30,24
0,0,1,6,0,0,0,1,0,28,21
1,50033.801,0,12,1,1,0,0,0,28,19
0,0,1,17,1,1,0,0,0,30,26
1,7147.686,0,12,0,1,0,0,0,35,22
1,8407.1904,0,14,0,1,0,0,0,34,19
1,12605.537,0,12,0,0,0,0,0,31,19
0,0,1,16,1,0,0,0,0,28,19
1,17643.555,0,13,0,1,0,0,0,26,21
1,1270,0,12,1,0,0,0,0,28,25
0,0,0,9,0,0,0,1,0,27,23
1,6308.0166,0,13,0,1,0,0,0,28,24
0,0,0,12,1,1,0,0,0,30,22
0,0,0,12,1,1,0,0,0,23,17
0,0,1,12,0,0,0,0,0,29,15
0,0,1,9,1,1,0,0,0,32,16
1,6308.0166,0,13,0,0,0,0,0,34,18
0,0,0,11,0,0,0,0,0,23,18
1,2151.6528,0,5,1,1,0,0,0,29,20
1,15754.298,1,12,0,0,0,1,0,34,22
0,0,0,12,0,0,0,0,0,29,22
1,14704.711,1,14,1,1,0,0,1,27,19
0,0,1,12,1,0,0,1,0,29,17
0,0,1,11,0,1,0,0,0,35,18
1,19112.975,1,12,0,1,0,0,0,23,18
0,0,0,13,0,0,0,0,0,26,22
0,0,0,14,1,1,0,0,0,32,22
1,4208.8428,0,14,0,1,0,0,0,25,22
0,0,1,5,0,0,0,1,0,34,21
0,0,0,12,1,1,0,0,0,32,26
0,0,0,10,1,1,0,0,0,21,17
0,0,1,8,1,1,0,1,0,29,20
1,3159.2561,0,8,1,0,0,1,0,35,17
0,0,1,2,1,1,0,0,0,30,21
0,0,1,12,1,1,0,0,0,32,19
1,955.12396,0,12,0,0,0,0,0,22,18
0,0,1,14,1,1,0,0,1,35,17
1,10506.363,1,2,0,0,0,1,0,29,25
0,0,1,4,0,0,0,1,0,29,18
0,0,1,14,1,0,0,0,0,35,21
1,12605.537,0,15,0,0,0,0,0,29,24
0,0,1,6,0,0,0,0,0,26,17
1,15964.215,0,13,0,1,0,0,0,31,22
0,0,1,7,0,0,0,0,1,25,17
0,0,0,12,0,1,0,0,0,22,16
1,346.36365,0,10,1,1,0,0,0,31,20
0,0,0,12,0,0,0,0,0,35,19
0,0,0,12,1,0,0,0,0,27,21
1,23101.404,0,13,1,0,0,1,0,29,21
1,8134.2974,1,12,0,0,0,1,0,31,20
1,16803.885,0,14,0,0,0,0,0,30,22
1,12605.537,1,14,1,1,0,0,0,29,20
1,10506.363,0,12,0,1,0,1,0,35,24
1,850.16528,0,12,0,1,0,1,0,28,21
1,6308.0166,1,12,1,1,0,0,1,32,19
1,12017.769,1,13,1,0,0,1,0,26,20
1,14704.711,1,9,1,0,0,0,0,25,16
0,0,1,14,0,1,0,0,0,27,21
0,0,0,13,1,1,0,0,0,31,21
0,0,0,16,0,1,0,0,0,31,26
0,0,0,12,0,0,0,0,1,32,29
1,661.23969,1,12,1,1,0,0,0,28,20
1,29398.926,1,13,1,1,1,0,0,34,18
1,2739.4214,0,10,0,0,0,0,0,32,18
1,15544.38,0,13,0,1,0,0,0,23,17
0,0,0,6,1,1,0,0,0,30,20
0,0,1,12,0,1,0,0,0,26,19
0,0,0,12,0,1,0,0,0,27,20
1,23101.404,0,10,0,1,0,0,0,32,16
1,8407.1904,0,12,1,0,0,0,0,25,16
0,0,1,10,1,1,0,0,0,32,21
0,0,0,12,0,0,0,0,0,32,21
1,19543.307,0,12,1,0,0,0,0,27,21
0,0,1,12,1,1,0,0,0,26,20
0,0,1,5,0,0,0,0,0,28,20
1,472.31406,1,12,1,1,0,1,0,23,20
1,117564.22,0,18,0,1,0,0,0,29,25
0,0,1,12,0,0,0,0,0,29,20
1,6308.0166,1,10,1,0,0,1,0,23,15
0,0,1,10,1,1,0,0,0,30,20
0,0,1,12,0,1,0,0,0,31,21
1,27299.752,0,12,0,0,0,0,0,35,19
1,1060.0826,1,16,0,0,0,0,0,31,22
1,4208.8428,1,14,0,0,0,0,0,28,23
0,0,0,12,1,1,0,0,0,26,18
0,0,1,6,1,0,0,1,0,30,21
0,0,1,12,1,0,0,0,0,35,25
0,0,0,15,1,0,0,0,0,33,21
1,1584.876,1,6,0,0,0,0,0,27,23
0,0,1,12,0,0,0,1,0,35,22
0,0,0,14,1,0,0,0,0,31,22
1,18483.223,0,13,1,0,0,0,1,33,23
1,1952.2314,1,13,1,1,0,0,1,31,21
1,6308.0166,0,12,0,1,0,0,0,29,22
1,12605.537,0,17,1,0,0,0,0,28,24
1,12605.537,0,12,1,1,0,0,0,29,20
1,17853.471,0,15,1,0,0,0,0,28,23
0,0,0,12,1,1,0,1,0,30,25
0,0,0,12,1,0,0,0,1,28,21
1,25200.578,0,12,0,1,1,0,0,35,20
1,2571.4875,0,12,1,1,0,0,0,33,18
1,2109.6694,0,13,1,0,0,0,0,34,24
0,0,0,13,0,1,0,0,0,30,24
0,0,0,12,0,1,0,0,0,25,18
0,0,0,16,0,1,0,0,0,34,21
0,0,0,12,0,0,0,0,0,31,25
0,0,1,12,1,1,0,0,0,27,19
0,0,0,12,1,1,0,0,0,28,20
1,11136.115,0,12,0,0,0,0,0,26,18
1,15880.248,0,17,1,1,0,0,0,33,24
1,1186.0331,1,12,0,1,0,1,0,29,16
0,0,0,12,0,1,0,0,0,28,21
0,0,0,14,1,1,0,0,0,31,25
0,0,1,12,0,1,0,0,0,33,20
1,18021.404,1,12,1,1,0,0,0,31,16
0,0,1,12,1,1,0,0,0,31,22
1,2109.6694,0,13,0,1,0,0,0,31,21
1,10086.529,0,13,1,0,0,0,0,25,20
1,850.16528,0,13,1,0,0,0,0,31,24
0,0,1,16,1,0,0,0,0,35,21
0,0,1,12,0,1,0,0,0,31,19
1,8407.1904,0,10,0,1,0,0,0,25,17
1,10506.363,0,13,0,1,0,0,0,28,19
1,1773.8016,0,12,0,0,0,0,0,32,20
1,8407.1904,0,12,0,1,0,0,0,35,19
0,0,0,12,0,1,0,0,0,28,23
0,0,0,16,1,1,0,0,0,31,29
0,0,0,12,0,1,0,0,0,35,18
1,21002.23,0,12,1,1,0,0,0,35,21
1,21002.23,0,14,1,0,0,0,0,24,18
1,1647.8512,0,9,1,1,0,0,0,32,15
1,10233.471,0,13,0,1,0,1,0,30,24
1,1270,1,11,1,0,0,1,0,26,20
1,1899.7521,1,5,1,1,0,1,0,33,20
1,5300.4131,1,13,1,0,0,0,0,31,20
1,2319.5867,0,12,0,0,0,0,0,25,20
1,430.33057,0,8,0,1,0,0,0,24,20
1,13235.289,1,8,1,1,0,0,0,27,19
1,11555.95,1,7,0,1,0,0,0,34,16
1,4208.8428,0,4,1,1,0,1,0,31,20
1,12080.744,1,13,1,1,0,0,0,32,25
1,18903.059,1,11,1,0,0,1,0,32,20
1,4103.8843,0,14,1,0,0,0,0,30,20
1,1899.7521,0,14,1,1,0,0,0,34,25
1,3684.0496,0,12,1,1,0,0,0,31,22
0,0,1,12,0,0,0,0,1,32,18
0,0,0,12,0,1,0,0,0,35,17
1,6308.0166,1,9,0,1,0,0,0,32,16
0,0,1,10,1,0,0,0,0,31,18
1,7840.4131,0,14,1,1,0,0,0,29,23
0,0,1,12,1,0,0,0,0,23,17
0,0,1,12,1,0,0,0,0,31,25
0,0,0,12,0,1,0,0,0,26,21
0,0,1,13,0,1,0,0,0,27,19
0,0,0,20,0,1,0,0,0,35,31
1,12605.537,0,7,1,0,0,0,1,29,21
0,0,1,15,1,1,0,0,0,35,23
0,0,1,12,0,0,0,0,0,34,22
1,4208.8428,0,12,1,0,0,0,0,33,21
0,0,0,14,1,0,0,0,0,27,22
1,26040.248,1,9,0,0,0,1,0,27,17
1,10506.363,1,12,1,1,0,1,0,29,20
0,0,1,14,0,0,0,0,1,27,20
1,850.16528,0,6,1,1,0,1,0,30,24
0,0,0,4,1,0,0,0,0,22,16
1,73.471077,0,8,1,1,0,1,0,25,18
0,0,1,8,0,0,0,0,0,32,20
1,5258.4297,1,10,1,1,0,0,0,33,16
1,2319.5867,1,11,0,0,0,0,0,31,17
1,4145.8677,1,12,0,0,0,1,0,23,20
1,18693.141,1,13,1,1,0,0,0,29,20
0,0,0,12,1,0,0,0,0,31,22
0,0,0,12,1,0,0,0,0,28,19
0,0,1,2,1,1,0,0,0,33,17
0,0,0,8,0,1,0,1,0,25,19
1,5867.1899,0,12,0,1,0,0,0,33,22
0,0,1,16,1,1,0,0,0,35,23
1,8407.1904,0,13,0,1,0,0,0,33,22
0,0,1,12,0,0,0,0,0,32,18
0,0,1,9,1,0,0,0,0,24,18
1,52489.836,0,14,0,1,0,0,0,32,20
0,0,1,12,1,0,0,0,0,30,24
1,4208.8428,1,10,1,0,0,0,0,27,17
1,21002.23,0,13,1,1,0,1,0,28,19
0,0,0,10,0,1,0,0,0,25,16
1,12605.537,0,12,1,0,0,0,0,33,18
0,0,0,12,1,1,0,0,0,23,19
0,0,1,12,1,1,0,0,0,34,18
1,1689.8347,0,11,0,0,0,0,0,29,18
0,0,1,4,1,0,0,0,0,27,17
0,0,1,0,0,0,0,0,0,35,24
1,16803.885,1,8,1,1,0,1,0,25,17
0,0,1,6,0,0,0,1,0,28,21
1,8407.1904,0,15,1,1,0,1,0,30,18
0,0,1,0,0,0,0,1,0,27,21
0,0,1,13,0,0,0,0,0,33,24
1,11304.05,0,12,0,0,0,0,0,35,21
1,9834.6279,0,12,1,0,0,0,0,31,21
0,0,0,12,1,0,0,1,0,31,18
0,0,1,10,0,0,0,1,0,33,18
0,0,0,12,0,1,0,0,0,25,20
0,0,1,1,1,1,0,0,0,33,28
1,3159.2561,1,8,1,0,0,1,0,22,18
1,1584.876,0,12,1,1,0,0,0,27,23
0,0,0,14,0,1,0,0,0,35,21
0,0,1,8,1,0,0,1,0,30,21
1,12605.537,1,10,0,1,0,0,0,33,17
1,22051.818,0,12,1,0,0,1,0,33,22
0,0,0,11,0,1,0,0,1,29,17
1,48291.488,0,12,0,1,0,0,0,29,18
1,16803.885,0,12,0,0,0,0,0,31,19
1,1270,0,13,0,1,0,0,0,33,23
1,10506.363,1,12,1,1,0,0,0,31,17
0,0,1,14,0,0,0,0,0,33,22
0,0,0,2,0,1,0,0,0,34,26
0,0,1,10,0,0,0,0,0,30,16
1,535.28925,1,9,0,0,0,0,0,29,18
1,1584.876,0,12,0,1,0,0,0,31,17
1,1899.7521,0,12,1,0,0,0,0,21,18
0,0,1,14,1,1,0,0,0,33,22
1,24150.992,0,14,0,1,0,0,0,29,19
0,0,1,7,1,1,0,1,0,32,20
0,0,0,13,0,0,0,0,0,34,23
1,18903.059,0,14,1,1,0,0,0,33,25
1,19784.711,1,13,1,0,0,0,1,29,19
1,14074.959,1,5,0,0,0,1,0,26,16
1,12605.537,1,14,1,0,0,0,0,24,16
1,7357.6035,1,7,0,1,0,0,0,28,15
1,23101.404,0,14,1,0,0,0,0,30,19
0,0,1,13,1,1,0,0,1,27,21
1,5258.4297,1,11,0,0,0,0,0,28,18
1,4208.8428,0,12,1,0,0,0,0,27,18
1,5069.5039,1,6,1,0,0,1,0,34,23
0,0,1,12,0,0,0,0,0,32,21
0,0,1,14,0,0,0,0,0,29,20
1,3579.0908,1,13,1,1,0,0,0,28,19
1,25200.578,0,12,0,0,0,0,0,29,17
0,0,1,17,0,0,0,0,0,33,25
0,0,0,12,0,1,0,1,0,26,19
1,2109.6694,0,12,1,0,0,0,1,28,17
1,29398.926,0,12,0,0,0,0,0,32,21
1,2319.5867,0,14,0,1,0,0,0,34,23
1,23101.404,0,13,1,0,0,0,0,32,20
1,27299.752,0,14,1,1,0,0,0,32,21
1,976.11572,0,13,1,0,0,1,0,29,21
1,0,1,10,0,1,0,0,0,30,19
1,16363.058,0,2,0,0,0,0,0,27,16
0,0,0,10,0,1,0,0,0,22,17
0,0,1,7,1,0,0,0,0,25,16
0,0,0,7,0,1,0,0,1,34,27
0,0,0,16,1,1,0,0,0,35,24
1,12605.537,0,10,0,1,0,0,0,29,16
1,5573.3057,1,8,1,1,0,1,0,32,19
0,0,1,10,0,0,0,1,0,25,18
1,10506.363,1,12,1,1,0,0,0,26,19
1,4208.8428,0,12,0,1,0,0,0,27,21
1,16803.885,0,9,1,0,0,1,0,28,15
1,8407.1904,1,6,0,0,0,1,0,28,18
0,0,1,11,1,0,0,1,0,25,18
1,39894.793,1,12,1,1,0,0,0,28,18
0,0,0,12,0,0,0,0,0,30,19
1,19322.893,1,14,0,1,1,0,0,33,22
1,21002.23,0,14,0,1,0,1,0,26,20
1,19952.645,0,12,0,1,0,1,0,22,17
1,4292.8101,0,12,0,0,0,0,0,25,20
1,12605.537,1,6,1,0,0,0,0,33,17
1,4943.5537,1,12,0,1,0,0,0,31,20
1,4628.6777,0,12,0,0,0,1,0,33,22
0,0,0,10,0,0,0,0,0,26,21
1,5258.4297,1,6,1,0,0,0,0,25,21
1,7294.6279,1,12,1,0,0,0,0,32,22
1,0,0,13,0,1,0,0,0,30,23
0,0,1,12,0,0,0,0,0,29,19
1,4628.6777,0,12,1,0,0,0,0,25,19
0,0,1,12,0,1,0,0,0,27,22
0,0,1,9,0,0,0,1,0,27,17
1,17643.555,0,13,0,0,0,0,0,26,20
1,3369.1736,1,13,1,1,0,0,0,33,20
1,4208.8428,0,12,1,1,0,0,0,35,21
0,0,0,14,1,0,0,0,0,35,20
1,0,0,12,0,1,0,0,0,25,19
1,15754.298,0,15,1,0,0,0,0,35,23
1,3222.2314,0,16,1,1,0,0,0,33,22
1,11765.868,0,10,1,0,0,0,0,33,16
1,23521.24,0,13,1,0,0,0,0,30,17
0,0,0,14,1,1,0,0,0,28,24
1,5888.1816,0,12,1,1,0,0,0,34,19
1,9540.7441,1,7,1,0,0,1,0,29,17
1,3369.1736,1,12,1,1,0,1,0,34,19
1,12605.537,0,14,1,0,0,0,0,27,22
0,0,0,8,1,1,0,0,0,33,29
0,0,0,12,0,1,0,0,0,30,20
1,430.33057,0,15,0,0,0,0,0,35,23
1,6308.0166,1,7,0,0,0,1,0,32,20
1,5153.4712,1,3,0,1,0,1,0,34,18
0,0,1,11,0,1,0,0,0,30,19
0,0,1,12,1,0,0,0,0,35,19
1,220.41322,0,13,0,1,0,0,0,27,21
1,21002.23,1,14,1,1,0,0,0,29,17
1,44093.141,0,18,0,1,0,0,0,31,15
0,0,1,11,1,1,0,0,0,22,18
1,8407.1904,1,9,1,1,0,1,0,29,19
1,6308.0166,0,9,0,1,0,0,0,33,24
1,1060.0826,1,8,0,1,0,0,0,25,17
1,6308.0166,0,11,0,1,0,0,0,30,19
1,12605.537,1,12,0,1,0,1,0,32,25
0,0,0,12,1,1,0,1,0,23,20
1,1060.0826,0,12,0,1,0,0,0,23,19
1,12605.537,0,3,1,0,0,1,0,29,21
0,0,0,12,0,1,0,0,0,34,23
1,11555.95,1,12,1,0,0,1,0,27,20
1,913.1405,0,11,1,1,0,1,0,28,17
1,13865.041,0,13,0,1,0,1,0,30,22
1,325.37189,1,8,0,1,0,0,0,27,15
0,0,0,8,1,0,0,0,0,33,16
1,6308.0166,1,10,1,0,0,1,0,33,16
0,0,1,12,0,0,0,0,0,29,18
0,0,1,14,1,0,0,1,0,28,20
1,4208.8428,0,12,1,1,0,0,0,30,21
1,2109.6694,0,10,1,1,0,1,0,24,16
1,14704.711,0,12,1,1,0,0,0,30,19
1,18903.059,0,12,1,0,0,0,0,34,20
0,0,0,10,1,1,0,0,0,22,16
0,0,0,16,0,1,0,0,0,34,24
1,12017.769,0,12,1,0,0,0,0,32,18
0,0,0,16,0,0,0,0,0,27,23
1,10716.281,1,10,0,1,0,1,0,28,16
0,0,1,13,0,0,0,0,0,28,19
1,25767.355,0,13,0,0,0,0,0,30,24
1,10149.504,1,12,1,0,0,0,0,35,22
1,16803.885,1,12,1,1,0,0,0,27,20
1,2529.5042,0,13,0,0,0,0,0,29,23
0,0,1,12,1,1,0,0,0,35,20
0,0,0,14,1,0,0,0,0,35,19
0,0,0,12,0,1,0,0,0,31,22
1,21002.23,0,3,1,1,0,1,0,31,23
1,1060.0826,0,5,1,0,0,0,0,31,20
0,0,0,12,1,1,0,0,0,34,21
0,0,0,12,1,0,0,0,0,26,17
0,0,1,12,0,0,0,0,0,29,20
1,2025.7025,0,12,0,1,0,0,0,33,18
1,27299.752,0,12,1,0,0,1,0,28,20
1,6308.0166,1,12,0,0,0,0,0,24,17
1,17433.637,0,12,0,1,0,1,0,29,19
0,0,0,12,1,1,0,0,0,21,16
1,10506.363,1,12,1,1,0,0,0,29,20
1,5048.5122,0,16,1,0,0,0,0,30,22
1,6308.0166,1,12,1,1,0,0,0,27,18
0,0,0,4,0,1,0,0,0,29,19
0,0,1,10,0,0,0,0,0,34,16
1,4838.5952,0,13,0,1,0,0,0,34,19
0,0,1,3,1,0,0,1,0,30,21
1,3159.2561,1,10,0,1,0,1,0,25,17
1,8407.1904,0,12,0,0,0,0,0,26,18
1,7189.6694,1,12,0,0,0,0,0,25,17
1,1270,0,8,1,1,0,0,0,35,17
1,1144.0496,1,17,1,0,0,0,0,35,22
0,0,1,12,0,0,0,0,0,31,19
0,0,0,11,1,0,0,0,0,31,19
0,0,1,12,1,1,0,0,0,32,25
1,2529.5042,0,12,1,1,0,0,1,24,15
1,11765.868,0,15,0,1,0,0,0,33,18
